13 1690409937 1,734355 0,800000 1,555719 1,831821 2,416072
16 1690409937 0,781150 0,200000 0,781150 0,781150 0,122039
41 1690409937 0,225933 0,800000 0,223049 0,227737 0,040839
33 1690409938 0,472304 0,400000 0,464841 0,479766 0,089251
36 1690409938 0,375981 0,400000 0,373894 0,378068 0,056546
13 1690409938 1,734355 0,800000 1,555719 1,831821 2,416072
16 1690409938 0,781150 0,200000 0,781150 0,781150 0,122039
41 1690409938 0,225933 0,800000 0,223049 0,227737 0,040839
33 1690409939 0,472304 0,400000 0,464841 0,479766 0,089251
36 1690409939 0,375981 0,400000 0,373894 0,378068 0,056546
13 1690409939 1,734355 0,800000 1,555719 1,831821 2,416072
16 1690409939 0,781150 0,200000 0,781150 0,781150 0,122039
41 1690409939 0,225933 0,800000 0,223049 0,227737 0,040839
33 1690409940 0,472304 0,400000 0,464841 0,479766 0,089251
36 1690409940 0,375981 0,400000 0,373894 0,378068 0,056546
13 1690409940 1,734355 0,800000 1,555719 1,831821 2,416072
16 1690409940 0,781150 0,200000 0,781150 0,781150 0,122039
41 1690409940 0,225933 0,800000 0,223049 0,227737 0,040839
33 1690409941 0,472304 0,400000 0,464841 0,479766 0,089251
36 1690409941 0,375981 0,400000 0,373894 0,378068 0,056546
13 1690409941 1,734355 0,800000 1,555719 1,831821 2,416072
16 1690409941 0,781150 0,200000 0,781150 0,781150 0,122039
41 1690409941 0,225933 0,800000 0,223049 0,227737 0,040839
33 1690409942 0,456109 0,400000 0,445186 0,467032 0,083262
36 1690409942 0,390290 0,200000 0,390290 0,390290 0,030465
13 1690409942 1,589193 0,800000 1,488462 1,658634 2,023518
16 1690409942 0,674448 1,000000 0,620838 0,747062 0,456656
41 1690409942 0,225600 0,200000 0,225600 0,225600 0,010179
33 1690409943 0,456109 0,400000 0,445186 0,467032 0,083262
36 1690409943 0,390290 0,200000 0,390290 0,390290 0,030465
13 1690409943 1,589193 0,800000 1,488462 1,658634 2,023518
16 1690409943 0,674448 1,000000 0,620838 0,747062 0,456656
41 1690409943 0,225600 0,200000 0,225600 0,225600 0,010179
41 1690409944 0,225600 0,200000 0,225600 0,225600 0,010179
33 1690409944 0,456109 0,400000 0,445186 0,467032 0,083262
16 1690409944 0,674448 1,000000 0,620838 0,747062 0,456656
36 1690409944 0,390290 0,200000 0,390290 0,390290 0,030465
13 1690409944 1,589193 0,800000 1,488462 1,658634 2,023518
33 1690409945 0,456109 0,400000 0,445186 0,467032 0,083262
36 1690409945 0,390290 0,200000 0,390290 0,390290 0,030465
13 1690409945 1,589193 0,800000 1,488462 1,658634 2,023518
16 1690409945 0,674448 1,000000 0,620838 0,747062 0,456656
41 1690409945 0,225600 0,200000 0,225600 0,225600 0,010179
33 1690409946 0,456109 0,400000 0,445186 0,467032 0,083262
36 1690409946 0,390290 0,200000 0,390290 0,390290 0,030465
13 1690409946 1,589193 0,800000 1,488462 1,658634 2,023518
16 1690409946 0,674448 1,000000 0,620838 0,747062 0,456656
41 1690409946 0,225600 0,200000 0,225600 0,225600 0,010179
33 1690409947 0,564278 0,800000 0,453751 0,672562 0,263823
36 1690409947 0,416461 1,000000 0,365518 0,486138 0,175216
13 1690409947 2,710317 0,200000 2,710317 2,710317 1,469164
16 1690409947 0,638088 0,600000 0,623019 0,647931 0,244364
41 1690409947 0,227105 0,200000 0,227105 0,227105 0,010315
33 1690409948 0,564278 0,800000 0,453751 0,672562 0,263823
36 1690409948 0,416461 1,000000 0,365518 0,486138 0,175216
13 1690409948 2,710317 0,200000 2,710317 2,710317 1,469164
16 1690409948 0,638088 0,600000 0,623019 0,647931 0,244364
41 1690409948 0,227105 0,200000 0,227105 0,227105 0,010315
41 1690409949 0,227105 0,200000 0,227105 0,227105 0,010315
33 1690409949 0,564278 0,800000 0,453751 0,672562 0,263823
16 1690409949 0,638088 0,600000 0,623019 0,647931 0,244364
36 1690409949 0,416461 1,000000 0,365518 0,486138 0,175216
13 1690409949 2,710317 0,200000 2,710317 2,710317 1,469164
33 1690409950 0,564278 0,800000 0,453751 0,672562 0,263823
36 1690409950 0,416461 1,000000 0,365518 0,486138 0,175216
13 1690409950 2,710317 0,200000 2,710317 2,710317 1,469164
16 1690409950 0,638088 0,600000 0,623019 0,647931 0,244364
41 1690409950 0,227105 0,200000 0,227105 0,227105 0,010315
33 1690409951 0,564278 0,800000 0,453751 0,672562 0,263823
36 1690409951 0,416461 1,000000 0,365518 0,486138 0,175216
13 1690409951 2,710317 0,200000 2,710317 2,710317 1,469164
16 1690409951 0,638088 0,600000 0,623019 0,647931 0,244364
41 1690409951 0,227105 0,200000 0,227105 0,227105 0,010315
33 1690409952 0,512849 0,600000 0,419445 0,674915 0,165750
36 1690409952 0,432510 0,400000 0,380785 0,484236 0,075896
13 1690409952 1,707702 0,200000 1,707702 1,707702 0,583249
16 1690409952 0,667284 0,400000 0,625870 0,708699 0,178793
41 1690409952 0,227011 1,000000 0,213359 0,235253 0,051593
33 1690409953 0,512849 0,600000 0,419445 0,674915 0,165750
36 1690409953 0,432510 0,400000 0,380785 0,484236 0,075896
13 1690409953 1,707702 0,200000 1,707702 1,707702 0,583249
16 1690409953 0,667284 0,400000 0,625870 0,708699 0,178793
41 1690409953 0,227011 1,000000 0,213359 0,235253 0,051593
41 1690409954 0,227011 1,000000 0,213359 0,235253 0,051593
33 1690409954 0,512849 0,600000 0,419445 0,674915 0,165750
16 1690409954 0,667284 0,400000 0,625870 0,708699 0,178793
36 1690409954 0,432510 0,400000 0,380785 0,484236 0,075896
13 1690409954 1,707702 0,200000 1,707702 1,707702 0,583249
33 1690409955 0,512849 0,600000 0,419445 0,674915 0,165750
36 1690409955 0,432510 0,400000 0,380785 0,484236 0,075896
13 1690409955 1,707702 0,200000 1,707702 1,707702 0,583249
16 1690409955 0,667284 0,400000 0,625870 0,708699 0,178793
41 1690409955 0,227011 1,000000 0,213359 0,235253 0,051593
33 1690409956 0,512849 0,600000 0,419445 0,674915 0,165750
36 1690409956 0,432510 0,400000 0,380785 0,484236 0,075896
13 1690409956 1,707702 0,200000 1,707702 1,707702 0,583249
16 1690409956 0,667284 0,400000 0,625870 0,708699 0,178793
41 1690409956 0,227011 1,000000 0,213359 0,235253 0,051593
33 1690409957 0,652251 0,200000 0,652251 0,652251 0,085086
36 1690409957 0,373407 0,400000 0,365109 0,381705 0,055801
13 1690409957 1,555794 1,200000 1,475194 1,740143 2,914296
16 1690409957 0,636754 0,200000 0,636754 0,636754 0,081091
41 1690409957 0,225669 0,600000 0,212636 0,234411 0,030609
33 1690409958 0,652251 0,200000 0,652251 0,652251 0,085086
36 1690409958 0,373407 0,400000 0,365109 0,381705 0,055801
13 1690409958 1,555794 1,200000 1,475194 1,740143 2,914296
16 1690409958 0,636754 0,200000 0,636754 0,636754 0,081091
41 1690409958 0,225669 0,600000 0,212636 0,234411 0,030609
41 1690409959 0,225669 0,600000 0,212636 0,234411 0,030609
33 1690409959 0,652251 0,200000 0,652251 0,652251 0,085086
16 1690409959 0,636754 0,200000 0,636754 0,636754 0,081091
36 1690409959 0,373407 0,400000 0,365109 0,381705 0,055801
13 1690409959 1,555794 1,200000 1,475194 1,740143 2,914296
33 1690409960 0,652251 0,200000 0,652251 0,652251 0,085086
36 1690409960 0,373407 0,400000 0,365109 0,381705 0,055801
13 1690409960 1,555794 1,200000 1,475194 1,740143 2,914296
16 1690409960 0,636754 0,200000 0,636754 0,636754 0,081091
41 1690409960 0,225669 0,600000 0,212636 0,234411 0,030609
33 1690409961 0,652251 0,200000 0,652251 0,652251 0,085086
36 1690409961 0,373407 0,400000 0,365109 0,381705 0,055801
13 1690409961 1,555794 1,200000 1,475194 1,740143 2,914296
16 1690409961 0,636754 0,200000 0,636754 0,636754 0,081091
41 1690409961 0,225669 0,600000 0,212636 0,234411 0,030609
33 1690409962 0,647311 0,400000 0,623414 0,671208 0,167833
36 1690409962 0,418303 0,800000 0,371194 0,542334 0,144116
13 1690409962 2,137794 0,400000 1,617043 2,658545 1,936538
16 1690409962 0,890833 1,000000 0,612847 1,691463 0,963224
41 1690409962 0,215410 0,200000 0,215410 0,215410 0,009280
33 1690409963 0,647311 0,400000 0,623414 0,671208 0,167833
36 1690409963 0,418303 0,800000 0,371194 0,542334 0,144116
13 1690409963 2,137794 0,400000 1,617043 2,658545 1,936538
16 1690409963 0,890833 1,000000 0,612847 1,691463 0,963224
41 1690409963 0,215410 0,200000 0,215410 0,215410 0,009280
41 1690409964 0,215410 0,200000 0,215410 0,215410 0,009280
33 1690409964 0,647311 0,400000 0,623414 0,671208 0,167833
16 1690409964 0,890833 1,000000 0,612847 1,691463 0,963224
36 1690409964 0,418303 0,800000 0,371194 0,542334 0,144116
13 1690409964 2,137794 0,400000 1,617043 2,658545 1,936538
33 1690409965 0,647311 0,400000 0,623414 0,671208 0,167833
36 1690409965 0,418303 0,800000 0,371194 0,542334 0,144116
13 1690409965 2,137794 0,400000 1,617043 2,658545 1,936538
16 1690409965 0,890833 1,000000 0,612847 1,691463 0,963224
41 1690409965 0,215410 0,200000 0,215410 0,215410 0,009280
33 1690409966 0,647311 0,400000 0,623414 0,671208 0,167833
36 1690409966 0,418303 0,800000 0,371194 0,542334 0,144116
13 1690409966 2,137794 0,400000 1,617043 2,658545 1,936538
16 1690409966 0,890833 1,000000 0,612847 1,691463 0,963224
41 1690409966 0,215410 0,200000 0,215410 0,215410 0,009280
33 1690409967 0,712319 0,800000 0,466020 1,016815 0,436938
36 1690409967 0,460282 0,400000 0,422486 0,498078 0,085315
16 1690409967 0,895554 0,400000 0,789059 1,002048 0,325343
41 1690409967 0,242036 0,400000 0,225432 0,258641 0,023543
33 1690409968 0,712319 0,800000 0,466020 1,016815 0,436938
36 1690409968 0,460282 0,400000 0,422486 0,498078 0,085315
16 1690409968 0,895554 0,400000 0,789059 1,002048 0,325343
41 1690409968 0,242036 0,400000 0,225432 0,258641 0,023543
41 1690409969 0,242036 0,400000 0,225432 0,258641 0,023543
33 1690409969 0,712319 0,800000 0,466020 1,016815 0,436938
16 1690409969 0,895554 0,400000 0,789059 1,002048 0,325343
36 1690409969 0,460282 0,400000 0,422486 0,498078 0,085315
33 1690409970 0,712319 0,800000 0,466020 1,016815 0,436938
36 1690409970 0,460282 0,400000 0,422486 0,498078 0,085315
16 1690409970 0,895554 0,400000 0,789059 1,002048 0,325343
41 1690409970 0,242036 0,400000 0,225432 0,258641 0,023543
33 1690409971 0,712319 0,800000 0,466020 1,016815 0,436938
36 1690409971 0,460282 0,400000 0,422486 0,498078 0,085315
16 1690409971 0,895554 0,400000 0,789059 1,002048 0,325343
41 1690409971 0,242036 0,400000 0,225432 0,258641 0,023543
33 1690409972 1,111200 0,600000 0,667999 1,852722 0,907915
36 1690409972 0,814964 0,400000 0,800917 0,829011 0,265746
13 1690409972 3,591392 0,400000 3,293839 3,888944 5,194653
16 1690409972 0,650614 0,200000 0,650614 0,650614 0,084660
41 1690409972 0,223062 1,000000 0,212559 0,237450 0,049822
33 1690409973 1,111200 0,600000 0,667999 1,852722 0,907915
36 1690409973 0,814964 0,400000 0,800917 0,829011 0,265746
13 1690409973 3,591392 0,400000 3,293839 3,888944 5,194653
16 1690409973 0,650614 0,200000 0,650614 0,650614 0,084660
41 1690409973 0,223062 1,000000 0,212559 0,237450 0,049822
41 1690409974 0,223062 1,000000 0,212559 0,237450 0,049822
33 1690409974 1,111200 0,600000 0,667999 1,852722 0,907915
16 1690409974 0,650614 0,200000 0,650614 0,650614 0,084660
36 1690409974 0,814964 0,400000 0,800917 0,829011 0,265746
13 1690409974 3,591392 0,400000 3,293839 3,888944 5,194653
33 1690409975 1,111200 0,600000 0,667999 1,852722 0,907915
36 1690409975 0,814964 0,400000 0,800917 0,829011 0,265746
13 1690409975 3,591392 0,400000 3,293839 3,888944 5,194653
16 1690409975 0,650614 0,200000 0,650614 0,650614 0,084660
41 1690409975 0,223062 1,000000 0,212559 0,237450 0,049822
33 1690409976 1,111200 0,600000 0,667999 1,852722 0,907915
36 1690409976 0,814964 0,400000 0,800917 0,829011 0,265746
13 1690409976 3,591392 0,400000 3,293839 3,888944 5,194653
16 1690409976 0,650614 0,200000 0,650614 0,650614 0,084660
41 1690409976 0,223062 1,000000 0,212559 0,237450 0,049822
33 1690409977 0,634783 0,200000 0,634783 0,634783 0,080590
36 1690409977 0,416392 0,400000 0,412466 0,420319 0,069359
13 1690409977 1,876609 1,200000 1,567247 2,611142 4,369413
16 1690409977 0,660323 1,000000 0,638895 0,697231 0,436429
41 1690409977 0,221529 0,400000 0,209861 0,233196 0,019684
33 1690409978 0,634783 0,200000 0,634783 0,634783 0,080590
36 1690409978 0,416392 0,400000 0,412466 0,420319 0,069359
13 1690409978 1,876609 1,200000 1,567247 2,611142 4,369413
16 1690409978 0,660323 1,000000 0,638895 0,697231 0,436429
41 1690409978 0,221529 0,400000 0,209861 0,233196 0,019684
33 1690409979 0,634783 0,200000 0,634783 0,634783 0,080590
36 1690409979 0,416392 0,400000 0,412466 0,420319 0,069359
13 1690409979 1,876609 1,200000 1,567247 2,611142 4,369413
16 1690409979 0,660323 1,000000 0,638895 0,697231 0,436429
41 1690409979 0,221529 0,400000 0,209861 0,233196 0,019684
33 1690409980 0,634783 0,200000 0,634783 0,634783 0,080590
36 1690409980 0,416392 0,400000 0,412466 0,420319 0,069359
13 1690409980 1,876609 1,200000 1,567247 2,611142 4,369413
16 1690409980 0,660323 1,000000 0,638895 0,697231 0,436429
41 1690409980 0,221529 0,400000 0,209861 0,233196 0,019684
33 1690409981 0,634783 0,200000 0,634783 0,634783 0,080590
36 1690409981 0,416392 0,400000 0,412466 0,420319 0,069359
13 1690409981 1,876609 1,200000 1,567247 2,611142 4,369413
16 1690409981 0,660323 1,000000 0,638895 0,697231 0,436429
41 1690409981 0,221529 0,400000 0,209861 0,233196 0,019684
33 1690409982 0,663308 0,400000 0,657472 0,669144 0,176004
36 1690409982 0,381116 0,800000 0,358254 0,419402 0,116621
13 1690409982 1,723094 0,400000 1,623775 1,822413 1,191567
16 1690409982 0,678367 0,400000 0,673760 0,682973 0,184081
41 1690409982 0,232264 0,200000 0,232264 0,232264 0,010789
33 1690409983 0,663308 0,400000 0,657472 0,669144 0,176004
36 1690409983 0,381116 0,800000 0,358254 0,419402 0,116621
13 1690409983 1,723094 0,400000 1,623775 1,822413 1,191567
16 1690409983 0,678367 0,400000 0,673760 0,682973 0,184081
41 1690409983 0,232264 0,200000 0,232264 0,232264 0,010789
33 1690409984 0,663308 0,400000 0,657472 0,669144 0,176004
36 1690409984 0,381116 0,800000 0,358254 0,419402 0,116621
13 1690409984 1,723094 0,400000 1,623775 1,822413 1,191567
16 1690409984 0,678367 0,400000 0,673760 0,682973 0,184081
41 1690409984 0,232264 0,200000 0,232264 0,232264 0,010789
33 1690409985 0,663308 0,400000 0,657472 0,669144 0,176004
36 1690409985 0,381116 0,800000 0,358254 0,419402 0,116621
13 1690409985 1,723094 0,400000 1,623775 1,822413 1,191567
16 1690409985 0,678367 0,400000 0,673760 0,682973 0,184081
41 1690409985 0,232264 0,200000 0,232264 0,232264 0,010789
33 1690409986 0,663308 0,400000 0,657472 0,669144 0,176004
36 1690409986 0,381116 0,800000 0,358254 0,419402 0,116621
13 1690409986 1,723094 0,400000 1,623775 1,822413 1,191567
16 1690409986 0,678367 0,400000 0,673760 0,682973 0,184081
41 1690409986 0,232264 0,200000 0,232264 0,232264 0,010789
33 1690409987 0,654238 0,800000 0,623884 0,671373 0,342682
36 1690409987 0,378756 0,600000 0,369142 0,395450 0,086158
13 1690409987 1,726363 0,200000 1,726363 1,726363 0,596066
16 1690409987 0,675137 0,400000 0,617688 0,732586 0,183644
41 1690409987 0,225632 0,800000 0,222766 0,227414 0,040731
33 1690409988 0,654238 0,800000 0,623884 0,671373 0,342682
36 1690409988 0,378756 0,600000 0,369142 0,395450 0,086158
13 1690409988 1,726363 0,200000 1,726363 1,726363 0,596066
16 1690409988 0,675137 0,400000 0,617688 0,732586 0,183644
41 1690409988 0,225632 0,800000 0,222766 0,227414 0,040731
33 1690409989 0,654238 0,800000 0,623884 0,671373 0,342682
36 1690409989 0,378756 0,600000 0,369142 0,395450 0,086158
13 1690409989 1,726363 0,200000 1,726363 1,726363 0,596066
16 1690409989 0,675137 0,400000 0,617688 0,732586 0,183644
41 1690409989 0,225632 0,800000 0,222766 0,227414 0,040731
33 1690409990 0,654238 0,800000 0,623884 0,671373 0,342682
36 1690409990 0,378756 0,600000 0,369142 0,395450 0,086158
13 1690409990 1,726363 0,200000 1,726363 1,726363 0,596066
16 1690409990 0,675137 0,400000 0,617688 0,732586 0,183644
41 1690409990 0,225632 0,800000 0,222766 0,227414 0,040731
33 1690409991 0,654238 0,800000 0,623884 0,671373 0,342682
36 1690409991 0,378756 0,600000 0,369142 0,395450 0,086158
13 1690409991 1,726363 0,200000 1,726363 1,726363 0,596066
16 1690409991 0,675137 0,400000 0,617688 0,732586 0,183644
41 1690409991 0,225632 0,800000 0,222766 0,227414 0,040731
33 1690409992 0,610236 0,800000 0,420894 0,676987 0,307481
36 1690409992 0,369406 0,200000 0,369406 0,369406 0,027292
13 1690409992 1,626711 1,000000 1,491531 1,837398 2,663333
16 1690409992 0,786980 0,400000 0,774646 0,799315 0,247796
41 1690409992 0,223422 0,600000 0,211185 0,231219 0,029996
33 1690409993 0,610236 0,800000 0,420894 0,676987 0,307481
36 1690409993 0,369406 0,200000 0,369406 0,369406 0,027292
13 1690409993 1,626711 1,000000 1,491531 1,837398 2,663333
16 1690409993 0,786980 0,400000 0,774646 0,799315 0,247796
41 1690409993 0,223422 0,600000 0,211185 0,231219 0,029996
33 1690409994 0,610236 0,800000 0,420894 0,676987 0,307481
36 1690409994 0,369406 0,200000 0,369406 0,369406 0,027292
13 1690409994 1,626711 1,000000 1,491531 1,837398 2,663333
16 1690409994 0,786980 0,400000 0,774646 0,799315 0,247796
41 1690409994 0,223422 0,600000 0,211185 0,231219 0,029996
33 1690409995 0,610236 0,800000 0,420894 0,676987 0,307481
36 1690409995 0,369406 0,200000 0,369406 0,369406 0,027292
13 1690409995 1,626711 1,000000 1,491531 1,837398 2,663333
16 1690409995 0,786980 0,400000 0,774646 0,799315 0,247796
41 1690409995 0,223422 0,600000 0,211185 0,231219 0,029996
33 1690409996 0,610236 0,800000 0,420894 0,676987 0,307481
36 1690409996 0,369406 0,200000 0,369406 0,369406 0,027292
13 1690409996 1,626711 1,000000 1,491531 1,837398 2,663333
16 1690409996 0,786980 0,400000 0,774646 0,799315 0,247796
41 1690409996 0,223422 0,600000 0,211185 0,231219 0,029996
36 1690409997 0,369116 0,400000 0,362665 0,375567 0,054515
13 1690409997 1,793009 0,400000 1,737605 1,848412 1,287180
16 1690409997 0,647515 0,800000 0,633060 0,660589 0,335540
41 1690409997 0,230085 0,400000 0,228700 0,231470 0,021176
36 1690409998 0,369116 0,400000 0,362665 0,375567 0,054515
13 1690409998 1,793009 0,400000 1,737605 1,848412 1,287180
16 1690409998 0,647515 0,800000 0,633060 0,660589 0,335540
41 1690409998 0,230085 0,400000 0,228700 0,231470 0,021176
36 1690409999 0,369116 0,400000 0,362665 0,375567 0,054515
13 1690409999 1,793009 0,400000 1,737605 1,848412 1,287180
16 1690409999 0,647515 0,800000 0,633060 0,660589 0,335540
41 1690409999 0,230085 0,400000 0,228700 0,231470 0,021176
36 1690410000 0,369116 0,400000 0,362665 0,375567 0,054515
13 1690410000 1,793009 0,400000 1,737605 1,848412 1,287180
16 1690410000 0,647515 0,800000 0,633060 0,660589 0,335540
41 1690410000 0,230085 0,400000 0,228700 0,231470 0,021176
36 1690410001 0,369116 0,400000 0,362665 0,375567 0,054515
13 1690410001 1,793009 0,400000 1,737605 1,848412 1,287180
16 1690410001 0,647515 0,800000 0,633060 0,660589 0,335540
41 1690410001 0,230085 0,400000 0,228700 0,231470 0,021176
33 1690410002 0,642429 0,800000 0,624298 0,677792 0,330529
36 1690410002 0,371743 0,800000 0,352096 0,386525 0,110687
13 1690410002 1,649117 0,400000 1,541384 1,756850 1,092477
16 1690410002 0,676790 0,600000 0,637488 0,710150 0,275365
41 1690410002 0,219754 0,400000 0,218158 0,221350 0,019318
33 1690410003 0,642429 0,800000 0,624298 0,677792 0,330529
36 1690410003 0,371743 0,800000 0,352096 0,386525 0,110687
13 1690410003 1,649117 0,400000 1,541384 1,756850 1,092477
16 1690410003 0,676790 0,600000 0,637488 0,710150 0,275365
41 1690410003 0,219754 0,400000 0,218158 0,221350 0,019318
33 1690410004 0,642429 0,800000 0,624298 0,677792 0,330529
36 1690410004 0,371743 0,800000 0,352096 0,386525 0,110687
13 1690410004 1,649117 0,400000 1,541384 1,756850 1,092477
16 1690410004 0,676790 0,600000 0,637488 0,710150 0,275365
41 1690410004 0,219754 0,400000 0,218158 0,221350 0,019318
33 1690410005 0,642429 0,800000 0,624298 0,677792 0,330529
36 1690410005 0,371743 0,800000 0,352096 0,386525 0,110687
13 1690410005 1,649117 0,400000 1,541384 1,756850 1,092477
16 1690410005 0,676790 0,600000 0,637488 0,710150 0,275365
41 1690410005 0,219754 0,400000 0,218158 0,221350 0,019318
33 1690410006 0,642429 0,800000 0,624298 0,677792 0,330529
36 1690410006 0,371743 0,800000 0,352096 0,386525 0,110687
13 1690410006 1,649117 0,400000 1,541384 1,756850 1,092477
16 1690410006 0,676790 0,600000 0,637488 0,710150 0,275365
41 1690410006 0,219754 0,400000 0,218158 0,221350 0,019318
33 1690410007 0,672166 0,800000 0,648943 0,685268 0,361599
36 1690410007 0,517901 0,800000 0,366668 0,966324 0,268200
13 1690410007 1,645416 0,400000 1,556512 1,734319 1,086118
16 1690410007 0,621254 0,200000 0,621254 0,621254 0,077191
41 1690410007 0,223358 0,800000 0,215712 0,234024 0,039957
33 1690410008 0,672166 0,800000 0,648943 0,685268 0,361599
36 1690410008 0,517901 0,800000 0,366668 0,966324 0,268200
13 1690410008 1,645416 0,400000 1,556512 1,734319 1,086118
16 1690410008 0,621254 0,200000 0,621254 0,621254 0,077191
41 1690410008 0,223358 0,800000 0,215712 0,234024 0,039957
33 1690410009 0,672166 0,800000 0,648943 0,685268 0,361599
36 1690410009 0,517901 0,800000 0,366668 0,966324 0,268200
13 1690410009 1,645416 0,400000 1,556512 1,734319 1,086118
16 1690410009 0,621254 0,200000 0,621254 0,621254 0,077191
41 1690410009 0,223358 0,800000 0,215712 0,234024 0,039957
33 1690410010 0,672166 0,800000 0,648943 0,685268 0,361599
36 1690410010 0,517901 0,800000 0,366668 0,966324 0,268200
13 1690410010 1,645416 0,400000 1,556512 1,734319 1,086118
16 1690410010 0,621254 0,200000 0,621254 0,621254 0,077191
41 1690410010 0,223358 0,800000 0,215712 0,234024 0,039957
33 1690410011 0,672166 0,800000 0,648943 0,685268 0,361599
36 1690410011 0,517901 0,800000 0,366668 0,966324 0,268200
13 1690410011 1,645416 0,400000 1,556512 1,734319 1,086118
16 1690410011 0,621254 0,200000 0,621254 0,621254 0,077191
41 1690410011 0,223358 0,800000 0,215712 0,234024 0,039957
33 1690410012 0,713835 0,400000 0,709661 0,718009 0,203831
36 1690410012 0,368638 0,200000 0,368638 0,368638 0,027179
13 1690410012 1,695931 0,800000 1,578115 1,874104 2,312251
16 1690410012 0,706621 0,400000 0,630520 0,782722 0,202042
41 1690410012 0,221042 0,600000 0,209778 0,230904 0,029361
33 1690410013 0,713835 0,400000 0,709661 0,718009 0,203831
36 1690410013 0,368638 0,200000 0,368638 0,368638 0,027179
13 1690410013 1,695931 0,800000 1,578115 1,874104 2,312251
16 1690410013 0,706621 0,400000 0,630520 0,782722 0,202042
41 1690410013 0,221042 0,600000 0,209778 0,230904 0,029361
41 1690410014 0,221042 0,600000 0,209778 0,230904 0,029361
33 1690410014 0,713835 0,400000 0,709661 0,718009 0,203831
16 1690410014 0,706621 0,400000 0,630520 0,782722 0,202042
36 1690410014 0,368638 0,200000 0,368638 0,368638 0,027179
13 1690410014 1,695931 0,800000 1,578115 1,874104 2,312251
33 1690410015 0,713835 0,400000 0,709661 0,718009 0,203831
36 1690410015 0,368638 0,200000 0,368638 0,368638 0,027179
13 1690410015 1,695931 0,800000 1,578115 1,874104 2,312251
16 1690410015 0,706621 0,400000 0,630520 0,782722 0,202042
41 1690410015 0,221042 0,600000 0,209778 0,230904 0,029361
33 1690410016 0,713835 0,400000 0,709661 0,718009 0,203831
36 1690410016 0,368638 0,200000 0,368638 0,368638 0,027179
13 1690410016 1,695931 0,800000 1,578115 1,874104 2,312251
16 1690410016 0,706621 0,400000 0,630520 0,782722 0,202042
41 1690410016 0,221042 0,600000 0,209778 0,230904 0,029361
33 1690410017 0,643965 0,400000 0,641319 0,646610 0,165879
36 1690410017 0,399528 0,600000 0,362550 0,418081 0,096184
13 1690410017 1,688032 0,600000 1,569721 1,915217 1,725165
16 1690410017 0,695127 0,800000 0,639852 0,743634 0,387935
41 1690410017 0,209691 0,200000 0,209691 0,209691 0,008794
33 1690410018 0,643965 0,400000 0,641319 0,646610 0,165879
36 1690410018 0,399528 0,600000 0,362550 0,418081 0,096184
13 1690410018 1,688032 0,600000 1,569721 1,915217 1,725165
16 1690410018 0,695127 0,800000 0,639852 0,743634 0,387935
41 1690410018 0,209691 0,200000 0,209691 0,209691 0,008794
41 1690410019 0,209691 0,200000 0,209691 0,209691 0,008794
33 1690410019 0,643965 0,400000 0,641319 0,646610 0,165879
16 1690410019 0,695127 0,800000 0,639852 0,743634 0,387935
36 1690410019 0,399528 0,600000 0,362550 0,418081 0,096184
13 1690410019 1,688032 0,600000 1,569721 1,915217 1,725165
33 1690410020 0,643965 0,400000 0,641319 0,646610 0,165879
36 1690410020 0,399528 0,600000 0,362550 0,418081 0,096184
13 1690410020 1,688032 0,600000 1,569721 1,915217 1,725165
16 1690410020 0,695127 0,800000 0,639852 0,743634 0,387935
41 1690410020 0,209691 0,200000 0,209691 0,209691 0,008794
33 1690410021 0,643965 0,400000 0,641319 0,646610 0,165879
36 1690410021 0,399528 0,600000 0,362550 0,418081 0,096184
13 1690410021 1,688032 0,600000 1,569721 1,915217 1,725165
16 1690410021 0,695127 0,800000 0,639852 0,743634 0,387935
41 1690410021 0,209691 0,200000 0,209691 0,209691 0,008794
33 1690410022 0,620282 0,800000 0,473613 0,693995 0,313962
36 1690410022 0,395023 0,800000 0,383406 0,403080 0,124891
13 1690410022 1,833380 0,200000 1,833380 1,833380 0,672257
16 1690410022 0,723518 0,600000 0,659105 0,832835 0,317710
41 1690410022 0,217521 0,400000 0,213640 0,221402 0,018932
33 1690410023 0,620282 0,800000 0,473613 0,693995 0,313962
36 1690410023 0,395023 0,800000 0,383406 0,403080 0,124891
13 1690410023 1,833380 0,200000 1,833380 1,833380 0,672257
16 1690410023 0,723518 0,600000 0,659105 0,832835 0,317710
41 1690410023 0,217521 0,400000 0,213640 0,221402 0,018932
41 1690410024 0,217521 0,400000 0,213640 0,221402 0,018932
33 1690410024 0,620282 0,800000 0,473613 0,693995 0,313962
16 1690410024 0,723518 0,600000 0,659105 0,832835 0,317710
36 1690410024 0,395023 0,800000 0,383406 0,403080 0,124891
13 1690410024 1,833380 0,200000 1,833380 1,833380 0,672257
33 1690410025 0,620282 0,800000 0,473613 0,693995 0,313962
36 1690410025 0,395023 0,800000 0,383406 0,403080 0,124891
13 1690410025 1,833380 0,200000 1,833380 1,833380 0,672257
16 1690410025 0,723518 0,600000 0,659105 0,832835 0,317710
41 1690410025 0,217521 0,400000 0,213640 0,221402 0,018932
33 1690410026 0,620282 0,800000 0,473613 0,693995 0,313962
36 1690410026 0,395023 0,800000 0,383406 0,403080 0,124891
13 1690410026 1,833380 0,200000 1,833380 1,833380 0,672257
16 1690410026 0,723518 0,600000 0,659105 0,832835 0,317710
